event_id,nearest_facility_id,nearest_facility,nearest_facility_type,facility_distance_m,facility_confidence,spatial_zone,max_frp,observation_count,duration_hours,nearest_industrial_context_id,nearest_industrial_context,nearest_industrial_context_type,industrial_context_distance_m,inside_approx_industrial_context,approx_contexts,context_confidence,context_note
EVT-DAHEJ-00075,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,8677.1,verified,dahej_core,2.57,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10864.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00076,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,19385.5,verified,comparison_area,0.37,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,26245.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00077,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,32614.3,verified,comparison_area,0.38,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,40438.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00078,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,16196.4,verified,dahej_fringe,4.41,2,0.0166666666666666,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,23676.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00079,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,21369.0,verified,dahej_fringe,5.0,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,22280.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00080,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,36622.0,verified,comparison_area,3.18,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,40155.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00081,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,14761.2,verified,dahej_core,1.54,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,17055.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00082,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,30239.5,verified,comparison_area,5.71,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,34518.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00083,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,41137.7,verified,comparison_area,3.73,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,42666.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00084,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,2618.6,verified,dahej_core,2.58,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10395.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00085,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,31273.6,verified,comparison_area,6.42,6,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,38116.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00086,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,41738.6,verified,comparison_area,9.56,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47703.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00087,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,38841.2,verified,comparison_area,10.01,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,44366.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00088,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,5436.2,verified,dahej_core,5.01,4,0.8,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,12776.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00089,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,21448.7,verified,dahej_fringe,4.24,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,28385.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00090,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,2181.4,verified,dahej_core,1.63,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,5682.6,True,Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00091,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,38031.1,verified,comparison_area,3.61,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,43438.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00092,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,18115.3,verified,dahej_fringe,1.32,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,20464.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00093,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,36981.4,verified,comparison_area,1.83,3,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,42607.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00094,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,30040.6,verified,comparison_area,5.13,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,36717.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00095,FAC-DAHEJ-001,DGEN Mega Power Plant,power_plant,1669.7,verified,dahej_core,3.14,4,1.6833333333333331,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,553.7,True,Power Plant / Large-Scale PCP Industry zone;Dahej SEZ;Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00096,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,22771.4,verified,dahej_fringe,2.95,2,12.016666666666667,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,27077.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00097,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42897.0,verified,comparison_area,0.35,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,45366.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00098,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,40465.5,verified,comparison_area,1.88,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,43382.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00099,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,3487.2,verified,dahej_core,13.56,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,11219.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00100,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,3461.4,verified,dahej_core,2.87,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,11258.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00101,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,23747.7,verified,comparison_area,4.53,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,30024.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00102,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,22979.1,verified,dahej_fringe,3.75,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,26880.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00103,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,29059.8,verified,comparison_area,3.52,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,33886.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00104,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,23069.5,verified,comparison_area,0.83,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,30837.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00105,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,8819.0,verified,dahej_core,1.62,3,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10944.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00106,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,26245.5,verified,comparison_area,2.73,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,33734.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00107,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,23773.1,verified,comparison_area,8.7,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,29546.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00108,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,6703.7,verified,dahej_core,2.01,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,12959.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00109,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,9429.0,verified,dahej_fringe,11.46,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,17268.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00110,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,25677.8,verified,comparison_area,0.47,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,30815.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00111,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,46133.1,verified,comparison_area,0.51,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,50473.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00112,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28593.6,verified,comparison_area,2.1,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34750.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00113,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,5865.6,verified,dahej_core,23.29,4,0.8666666666666667,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,8772.2,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00114,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,35360.7,verified,comparison_area,38.41,3,0.8666666666666667,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,38644.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00115,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,35509.5,verified,comparison_area,6.71,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,39139.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00116,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,27196.2,verified,comparison_area,4.24,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34872.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00117,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,37572.2,verified,comparison_area,0.4,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,41812.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00118,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,35911.5,verified,comparison_area,2.14,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,41469.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00119,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,26980.4,verified,comparison_area,2.41,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,32808.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00120,FAC-DAHEJ-009,Aarti Industries Ltd. Dahej,chemical,1635.0,verified,dahej_core,0.52,1,0.0,CTX-DAHEJ-005,Port / Ship-building / Logistics corridor,port_logistics,1688.5,True,Port / Ship-building / Logistics corridor;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00121,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,30578.2,verified,comparison_area,5.21,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,34249.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00122,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,21669.3,verified,dahej_fringe,0.72,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,24185.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00123,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,30043.2,verified,comparison_area,4.63,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,36718.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-00124,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,38617.2,verified,comparison_area,2.01,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,44177.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
